info,ffh,mean,predicted,actual
"{'eval_step': 0, 'player_name': 'Yates', 'player_position': 'Midfielder', 'player_id': 'ece7xph4emgawvh7mr56319ex', 'season': 2023, 'gameweek': 1}","{'points': 2.53464148712517, 'mins': 80.0, 'xg': 0.043178108622023, 'xa': 0.0597063621533442, 'g90': 0.0485753721997759, 'a90': 0.0671696574225122, 'cs90': 0.0671696574225122, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.026250001043081284, 'npxg_fpl': 0.03999999910593033, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.125, 'goal_threat': 5.375}","{'xg': 0.5937516689300537, 'prob_scoring': 0.44774848222732544, 'big_chance_missed': 1.2370686531066895, 'big_chance_scored': 1.4904531240463257, 'on_target': 1.834174394607544, 'goal_threat': 1.241256833076477, 'xgnp': 0.20655690133571625, 'xgnp_fpl': 0.30876049399375916}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}"
"{'eval_step': 0, 'player_name': 'Johnson', 'player_position': 'Attacker', 'player_id': '1l228p52d8wdf8qhfxqu8rca', 'season': 2023, 'gameweek': 1}","{'points': 3.4040944654304, 'mins': 85.0, 'xg': 0.171629650781057, 'xa': 0.107139030612245, 'g90': 0.181725512591708, 'a90': 0.113441326530612, 'cs90': 0.113441326530612, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.125, 'npxg': 0.13999998569488525, 'npxg_fpl': 0.10124999284744263, 'big_chance_missed': 0.25, 'big_chance_scored': 0.0, 'on_target': 0.75, 'goal_threat': 17.625}","{'xg': 1.7557075023651123, 'prob_scoring': 0.8272150754928589, 'big_chance_missed': 1.1264077425003052, 'big_chance_scored': 1.147603988647461, 'on_target': 1.4263745546340942, 'goal_threat': 0.920852541923523, 'xgnp': 0.4058164358139038, 'xgnp_fpl': 0.48054179549217224}","{'goals': 0.0, 'npxg': 0.30000001192092896, 'npxg_fpl': 0.2800000011920929, 'big_chance_missed': 1.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 6.0}"
"{'eval_step': 0, 'player_name': 'Worrall', 'player_position': 'Defender', 'player_id': '1tuivl8zdnsaz8vbed2z582qx', 'season': 2023, 'gameweek': 1}","{'points': 0.748688302725062, 'mins': 45.0, 'xg': 0.0116888292983405, 'xa': 0.0139355821299639, 'g90': 0.023377658596681, 'a90': 0.0278711642599278, 'cs90': 0.0278711642599278, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.125, 'npxg': 0.08374999463558197, 'npxg_fpl': 0.07374999672174454, 'big_chance_missed': 0.0, 'big_chance_scored': 0.125, 'on_target': 0.25, 'goal_threat': 8.75}","{'xg': 0.2607315182685852, 'prob_scoring': 0.2295122742652893, 'big_chance_missed': 1.000120759010315, 'big_chance_scored': 1.6377638578414917, 'on_target': 1.721227765083313, 'goal_threat': 1.3290071487426758, 'xgnp': 0.1320921927690506, 'xgnp_fpl': 0.20550264418125153}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 2.0}"
"{'eval_step': 0, 'player_name': 'Aurier', 'player_position': 'Midfielder', 'player_id': '8pb6iiphpyxdlpbs4dpunr8wl', 'season': 2023, 'gameweek': 1}","{'points': 2.08628853132974, 'mins': 87.0, 'xg': 0.030854870201732, 'xa': 0.038393381221139, 'g90': 0.0319188312431711, 'a90': 0.0397172909184197, 'cs90': 0.0397172909184197, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.021250000223517418, 'npxg_fpl': 0.019999999552965164, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.125, 'goal_threat': 3.25}","{'xg': 0.1459517776966095, 'prob_scoring': 0.13580060005187988, 'big_chance_missed': 1.0334174633026123, 'big_chance_scored': 1.8893910646438599, 'on_target': 2.3028194904327393, 'goal_threat': 1.4764779806137085, 'xgnp': 0.07745613902807236, 'xgnp_fpl': 0.3003427982330322}","{'goals': 0.0, 'npxg': 0.009999999776482582, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 4.0}"
"{'eval_step': 0, 'player_name': 'Gibbs-White', 'player_position': 'Attacker', 'player_id': '55yy0p6johtu9nxk90zsfctt5', 'season': 2023, 'gameweek': 1}","{'points': 3.66401695498106, 'mins': 90.0, 'xg': 0.196919831168851, 'xa': 0.182275649145029, 'g90': 0.196919831168851, 'a90': 0.182275649145029, 'cs90': 0.182275649145029, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.125, 'npxg': 0.13249999284744263, 'npxg_fpl': 0.0949999988079071, 'big_chance_missed': 0.125, 'big_chance_scored': 0.25, 'on_target': 0.875, 'goal_threat': 16.0}","{'xg': 1.2964916229248047, 'prob_scoring': 0.7265104055404663, 'big_chance_missed': 1.1720744371414185, 'big_chance_scored': 1.1342772245407104, 'on_target': 1.4083391427993774, 'goal_threat': 0.9395173192024231, 'xgnp': 0.42259663343429565, 'xgnp_fpl': 0.4131682515144348}","{'goals': 0.0, 'npxg': 0.009999999776482582, 'npxg_fpl': 0.07000000029802322, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 6.0}"
"{'eval_step': 0, 'player_name': 'Boly', 'player_position': 'Defender', 'player_id': 'cfpqqzqrpzv6dq89yw7nfd1p1', 'season': 2023, 'gameweek': 1}","{'points': 0.636955769956745, 'mins': 23.0, 'xg': 0.00394139186744137, 'xa': 0.00935333333333333, 'g90': 0.0154228377421619, 'a90': 0.0366, 'cs90': 0.0366, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.028749998658895493, 'npxg_fpl': 0.008750000037252903, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.125, 'goal_threat': 6.125}","{'xg': 0.20354068279266357, 'prob_scoring': 0.18416297435760498, 'big_chance_missed': 0.9705665707588196, 'big_chance_scored': 1.7016838788986206, 'on_target': 1.7969931364059448, 'goal_threat': 1.3837031126022339, 'xgnp': 0.10672023892402649, 'xgnp_fpl': 0.2012740969657898}","{'goals': 0.0, 'npxg': 0.1899999976158142, 'npxg_fpl': 0.20999999344348907, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 1.0, 'goal_threat': 33.0}"
"{'eval_step': 0, 'player_name': 'Mangala', 'player_position': 'Midfielder', 'player_id': '95uxoznu15m2xywirv43rcmol', 'season': 2023, 'gameweek': 1}","{'points': 2.2834402467203, 'mins': 85.0, 'xg': 0.0227071052712711, 'xa': 0.0324895565552699, 'g90': 0.0240428173460518, 'a90': 0.034400706940874, 'cs90': 0.034400706940874, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.021250000223517418, 'npxg_fpl': 0.008750000037252903, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.125, 'goal_threat': 2.5}","{'xg': 0.5079731345176697, 'prob_scoring': 0.39828604459762573, 'big_chance_missed': 1.2125599384307861, 'big_chance_scored': 1.5296311378479004, 'on_target': 1.8814566135406494, 'goal_threat': 1.2664158344268799, 'xgnp': 0.18446767330169678, 'xgnp_fpl': 0.3090679943561554}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}"
"{'eval_step': 0, 'player_name': 'McKenna', 'player_position': 'Defender', 'player_id': '12cgiy0t282ywdbr5j78hrxsl', 'season': 2023, 'gameweek': 1}","{'points': 0.797722194808588, 'mins': 30.0, 'xg': 0.00102043164591464, 'xa': 0.0191958041958042, 'g90': 0.00306129493774392, 'a90': 0.0575874125874126, 'cs90': 0.0575874125874126, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.0037499999161809683, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 2.25}","{'xg': 0.2703917920589447, 'prob_scoring': 0.23691952228546143, 'big_chance_missed': 1.0067695379257202, 'big_chance_scored': 1.6227866411209106, 'on_target': 1.7222719192504883, 'goal_threat': 1.3428127765655518, 'xgnp': 0.12760142982006073, 'xgnp_fpl': 0.19550025463104248}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}"
"{'eval_step': 0, 'player_name': 'Robertson', 'player_position': 'Defender', 'player_id': 'eziqega9e25bg939pfh4vjp3p', 'season': 2023, 'gameweek': 1}","{'points': 3.65345819749559, 'mins': 80.0, 'xg': 0.0265428617758111, 'xa': 0.178405561993047, 'g90': 0.0298607194977875, 'a90': 0.200706257242178, 'cs90': 0.200706257242178, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.03999999910593033, 'npxg_fpl': 0.014999999664723873, 'big_chance_missed': 0.125, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 2.5}","{'xg': 0.21912150084972382, 'prob_scoring': 0.19677585363388062, 'big_chance_missed': 0.978591799736023, 'big_chance_scored': 1.6843652725219727, 'on_target': 1.7774789333343506, 'goal_threat': 1.3690333366394043, 'xgnp': 0.11303123831748962, 'xgnp_fpl': 0.1999443620443344}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 2.0}"
"{'eval_step': 0, 'player_name': 'Virgil', 'player_position': 'Defender', 'player_id': 'dxze3b3fsfl814bjcs7q6wcet', 'season': 2023, 'gameweek': 1}","{'points': 3.40467025149782, 'mins': 90.0, 'xg': 0.0966789023791001, 'xa': 0.0415380952380952, 'g90': 0.0966789023791001, 'a90': 0.0415380952380952, 'cs90': 0.0415380952380952, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.03125, 'npxg_fpl': 0.051249999552965164, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.125, 'goal_threat': 8.125}","{'xg': 0.2188655585050583, 'prob_scoring': 0.1965702772140503, 'big_chance_missed': 0.9786165952682495, 'big_chance_scored': 1.6845613718032837, 'on_target': 1.7794349193572998, 'goal_threat': 1.3715198040008545, 'xgnp': 0.11220792680978775, 'xgnp_fpl': 0.19822393357753754}","{'goals': 0.0, 'npxg': 0.009999999776482582, 'npxg_fpl': 0.029999999329447746, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 3.0}"
"{'eval_step': 0, 'player_name': 'Konate', 'player_position': 'Defender', 'player_id': '2zfjgh5747ge9r9q0thbk123t', 'season': 2023, 'gameweek': 1}","{'points': 3.22630987208555, 'mins': 85.0, 'xg': 0.0501791423926595, 'xa': 0.0361044487427466, 'g90': 0.0531308566510512, 'a90': 0.0382282398452611, 'cs90': 0.0382282398452611, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.08499999344348907, 'npxg_fpl': 0.0949999988079071, 'big_chance_missed': 0.125, 'big_chance_scored': 0.0, 'on_target': 0.25, 'goal_threat': 10.0}","{'xg': 0.20881550014019012, 'prob_scoring': 0.18845504522323608, 'big_chance_missed': 0.9714160561561584, 'big_chance_scored': 1.701413631439209, 'on_target': 1.785219669342041, 'goal_threat': 1.365860104560852, 'xgnp': 0.11302045732736588, 'xgnp_fpl': 0.20489497482776642}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 2.0}"
"{'eval_step': 0, 'player_name': 'Alexander-Arnold', 'player_position': 'Defender', 'player_id': '19z8jmren3eytg7fbuzqv73kl', 'season': 2023, 'gameweek': 1}","{'points': 4.32048819613461, 'mins': 90.0, 'xg': 0.043875272874619, 'xa': 0.35485516888434, 'g90': 0.043875272874619, 'a90': 0.35485516888434, 'cs90': 0.35485516888434, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.125, 'npxg': 0.07874999940395355, 'npxg_fpl': 0.07874999940395355, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.5, 'goal_threat': 8.375}","{'xg': 0.2349584549665451, 'prob_scoring': 0.20939630270004272, 'big_chance_missed': 0.9860029816627502, 'big_chance_scored': 1.667218804359436, 'on_target': 1.7525465488433838, 'goal_threat': 1.3479366302490234, 'xgnp': 0.12197337299585342, 'xgnp_fpl': 0.205134317278862}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}"
"{'eval_step': 0, 'player_name': 'Milner', 'player_position': 'Defender', 'player_id': '3xqbru6q5dvtrhv6coe7retp1', 'season': 2023, 'gameweek': 1}","{'points': 1.14766137582337, 'mins': 28.0, 'xg': 0.0168070386279627, 'xa': 0.03038, 'g90': 0.0540226241613085, 'a90': 0.09765, 'cs90': 0.09765, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.02499999850988388, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.875}","{'xg': 0.09213815629482269, 'prob_scoring': 0.08802086114883423, 'big_chance_missed': 0.879629373550415, 'big_chance_scored': 1.9334272146224976, 'on_target': 2.0361640453338623, 'goal_threat': 1.5303704738616943, 'xgnp': 0.06056680530309677, 'xgnp_fpl': 0.2058548778295517}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}"
"{'eval_step': 0, 'player_name': 'A.Becker', 'player_position': 'Goalkeeper', 'player_id': '53d0pvr7ylvfhp6p749iniqc5', 'season': 2023, 'gameweek': 1}","{'points': 3.70657554190468, 'mins': 90.0, 'xg': 0.0, 'xa': 0.0101391891891892, 'g90': 0.0, 'a90': 0.0101391891891892, 'cs90': 0.0101391891891892, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}","{'xg': 0.011891133151948452, 'prob_scoring': 0.011820733547210693, 'big_chance_missed': 1.071057677268982, 'big_chance_scored': 1.6506907939910889, 'on_target': 1.7200576066970825, 'goal_threat': 1.2291619777679443, 'xgnp': 0.0008841856615617871, 'xgnp_fpl': 0.045238204300403595}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}"
"{'eval_step': 0, 'player_name': 'Salah', 'player_position': 'Attacker', 'player_id': '5ilkkfbsss0bxd6ttdlqg0uz9', 'season': 2023, 'gameweek': 1}","{'points': 5.93105750745882, 'mins': 90.0, 'xg': 0.505044378181695, 'xa': 0.2875, 'g90': 0.505044378181695, 'a90': 0.2875, 'cs90': 0.2875, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.25, 'npxg': 0.38999998569488525, 'npxg_fpl': 0.4975000023841858, 'big_chance_missed': 0.5, 'big_chance_scored': 0.5, 'on_target': 1.0, 'goal_threat': 47.5}","{'xg': 1.2583225965499878, 'prob_scoring': 0.7158697843551636, 'big_chance_missed': 1.166955828666687, 'big_chance_scored': 1.146412968635559, 'on_target': 1.3798803091049194, 'goal_threat': 0.897896945476532, 'xgnp': 0.5120588541030884, 'xgnp_fpl': 0.47607338428497314}","{'goals': 0.0, 'npxg': 0.019999999552965164, 'npxg_fpl': 0.2800000011920929, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 12.0}"
"{'eval_step': 0, 'player_name': 'Luis Diaz', 'player_position': 'Attacker', 'player_id': '5ch0r2awkzjfd4hv6kbw6c9gp', 'season': 2023, 'gameweek': 1}","{'points': 3.16885788196663, 'mins': 60.0, 'xg': 0.22246017219454, 'xa': 0.112883650952859, 'g90': 0.33369025829181, 'a90': 0.169325476429288, 'cs90': 0.169325476429288, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.048750001937150955, 'npxg_fpl': 0.0950000062584877, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 21.375}","{'xg': 1.1646677255630493, 'prob_scoring': 0.68797367811203, 'big_chance_missed': 1.1794441938400269, 'big_chance_scored': 1.1353259086608887, 'on_target': 1.4222939014434814, 'goal_threat': 0.9627837538719177, 'xgnp': 0.39131027460098267, 'xgnp_fpl': 0.3760856091976166}","{'goals': 1.0, 'npxg': 0.7599999904632568, 'npxg_fpl': 0.8299999833106995, 'big_chance_missed': 1.0, 'big_chance_scored': 1.0, 'on_target': 1.0, 'goal_threat': 33.0}"
"{'eval_step': 0, 'player_name': 'Ederson M.', 'player_position': 'Goalkeeper', 'player_id': '23637o19ff0sw18pqv8g96ndh', 'season': 2023, 'gameweek': 1}","{'points': 4.45818782180649, 'mins': 90.0, 'xg': 0.0, 'xa': 0.0107185714285714, 'g90': 0.0, 'a90': 0.0107185714285714, 'cs90': 0.0107185714285714, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}","{'xg': 0.014149189926683903, 'prob_scoring': 0.01404958963394165, 'big_chance_missed': 1.0955274105072021, 'big_chance_scored': 1.6026222705841064, 'on_target': 1.6719647645950317, 'goal_threat': 1.2031031847000122, 'xgnp': 0.0009991552215069532, 'xgnp_fpl': 0.04524610936641693}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}"
"{'eval_step': 0, 'player_name': 'Rodrigo', 'player_position': 'Midfielder', 'player_id': 'dqfk7czrayirrvonirtk2mk15', 'season': 2023, 'gameweek': 1}","{'points': 3.73222695594762, 'mins': 85.0, 'xg': 0.121717922492992, 'xa': 0.147293065068493, 'g90': 0.128877800286697, 'a90': 0.155957363013699, 'cs90': 0.155957363013699, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.12124999612569809, 'npxg_fpl': 0.08750000596046448, 'big_chance_missed': 0.125, 'big_chance_scored': 0.0, 'on_target': 0.5, 'goal_threat': 11.125}","{'xg': 0.3229754567146301, 'prob_scoring': 0.27600836753845215, 'big_chance_missed': 1.1407526731491089, 'big_chance_scored': 1.6631972789764404, 'on_target': 2.014495611190796, 'goal_threat': 1.3155176639556885, 'xgnp': 0.14518766105175018, 'xgnp_fpl': 0.3114122748374939}","{'goals': 1.0, 'npxg': 0.7900000214576721, 'npxg_fpl': 0.5, 'big_chance_missed': 0.0, 'big_chance_scored': 1.0, 'on_target': 3.0, 'goal_threat': 64.0}"
"{'eval_step': 0, 'player_name': 'Bernardo', 'player_position': 'Midfielder', 'player_id': 'b3974hgsmyff5xtq7qf1onhlh', 'season': 2023, 'gameweek': 1}","{'points': 2.86360177798299, 'mins': 65.0, 'xg': 0.0743973100654647, 'xa': 0.113388561053109, 'g90': 0.103011660090643, 'a90': 0.156999546073536, 'cs90': 0.156999546073536, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.125, 'npxg': 0.048750001937150955, 'npxg_fpl': 0.032499998807907104, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.25, 'goal_threat': 8.25}","{'xg': 0.8375083208084106, 'prob_scoring': 0.5672124624252319, 'big_chance_missed': 1.2892208099365234, 'big_chance_scored': 1.405243158340454, 'on_target': 1.7317149639129639, 'goal_threat': 1.185827612876892, 'xgnp': 0.26381391286849976, 'xgnp_fpl': 0.3365023136138916}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}"
"{'eval_step': 0, 'player_name': 'Haaland', 'player_position': 'Attacker', 'player_id': 'atzboo800gv7gic2rgvgo0kq1', 'season': 2023, 'gameweek': 1}","{'points': 8.21149993537449, 'mins': 90.0, 'xg': 1.06609072953108, 'xa': 0.269358069164265, 'g90': 1.06609072953108, 'a90': 0.269358069164265, 'cs90': 0.269358069164265, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.375, 'npxg': 0.7124999761581421, 'npxg_fpl': 0.67125004529953, 'big_chance_missed': 1.25, 'big_chance_scored': 0.625, 'on_target': 1.625, 'goal_threat': 46.875}","{'xg': 1.164471983909607, 'prob_scoring': 0.6879125833511353, 'big_chance_missed': 1.1648242473602295, 'big_chance_scored': 1.1615068912506104, 'on_target': 1.3441156148910522, 'goal_threat': 0.8506661653518677, 'xgnp': 0.6517461538314819, 'xgnp_fpl': 0.558530330657959}","{'goals': 2.0, 'npxg': 0.6299999952316284, 'npxg_fpl': 0.6000000238418579, 'big_chance_missed': 0.0, 'big_chance_scored': 1.0, 'on_target': 2.0, 'goal_threat': 48.0}"
"{'eval_step': 0, 'player_name': 'J.Alvarez', 'player_position': 'Midfielder', 'player_id': '9ikkuxd19avliz1khcrm82gyy', 'season': 2023, 'gameweek': 1}","{'points': 2.31777924078961, 'mins': 45.0, 'xg': 0.201120209857924, 'xa': 0.0733952167928424, 'g90': 0.402240419715848, 'a90': 0.146790433585685, 'cs90': 0.146790433585685, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.5, 'npxg': 0.3850000202655792, 'npxg_fpl': 0.4137499928474426, 'big_chance_missed': 0.125, 'big_chance_scored': 0.375, 'on_target': 1.375, 'goal_threat': 33.875}","{'xg': 1.0829858779907227, 'prob_scoring': 0.6614169478416443, 'big_chance_missed': 1.4261865615844727, 'big_chance_scored': 1.2747712135314941, 'on_target': 1.5191162824630737, 'goal_threat': 1.0611742734909058, 'xgnp': 0.5142966508865356, 'xgnp_fpl': 0.4154948592185974}","{'goals': 0.0, 'npxg': 0.18000000715255737, 'npxg_fpl': 0.38999998569488525, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 1.0, 'goal_threat': 28.0}"
"{'eval_step': 0, 'player_name': 'Akanji', 'player_position': 'Defender', 'player_id': 'almf0gtdjmsdm5zhyot1hvydx', 'season': 2023, 'gameweek': 1}","{'points': 4.06643484023988, 'mins': 76.0, 'xg': 0.0364925849774988, 'xa': 0.0185561679790026, 'g90': 0.0432149032628275, 'a90': 0.0219744094488189, 'cs90': 0.0219744094488189, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.007499999366700649, 'npxg_fpl': 0.021250000223517418, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 3.625}","{'xg': 0.23532699048519135, 'prob_scoring': 0.20968759059906006, 'big_chance_missed': 0.9888688921928406, 'big_chance_scored': 1.6612365245819092, 'on_target': 1.7605690956115723, 'goal_threat': 1.3649080991744995, 'xgnp': 0.11610592901706696, 'xgnp_fpl': 0.19653959572315216}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}"
"{'eval_step': 0, 'player_name': 'Ake', 'player_position': 'Defender', 'player_id': '7jn9kl5wq29d41ekc2fz2rs2d', 'season': 2023, 'gameweek': 1}","{'points': 2.66357042520205, 'mins': 60.0, 'xg': 0.034232013268761, 'xa': 0.0397783697389451, 'g90': 0.0513480199031415, 'a90': 0.0596675546084177, 'cs90': 0.0596675546084177, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.125, 'npxg': 0.12000000476837158, 'npxg_fpl': 0.16625000536441803, 'big_chance_missed': 0.125, 'big_chance_scored': 0.125, 'on_target': 0.25, 'goal_threat': 9.125}","{'xg': 0.232582688331604, 'prob_scoring': 0.20751577615737915, 'big_chance_missed': 0.9840700030326843, 'big_chance_scored': 1.6730414628982544, 'on_target': 1.7495386600494385, 'goal_threat': 1.3392478227615356, 'xgnp': 0.12509167194366455, 'xgnp_fpl': 0.20948633551597595}","{'goals': 0.0, 'npxg': 0.019999999552965164, 'npxg_fpl': 0.3100000023841858, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 10.0}"
"{'eval_step': 0, 'player_name': 'R.Lewis', 'player_position': 'Defender', 'player_id': 'd0azo0spzov2hg6ul40l58e3u', 'season': 2023, 'gameweek': 1}","{'points': 0.150051839595337, 'mins': 14.0, 'xg': 0.00452969929494356, 'xa': 0.0177325581395349, 'g90': 0.0291194954674943, 'a90': 0.113995016611296, 'cs90': 0.113995016611296, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.03999999910593033, 'npxg_fpl': 0.026250001043081284, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.25, 'goal_threat': 4.5}","{'xg': 0.3874607980251312, 'prob_scoring': 0.3212217688560486, 'big_chance_missed': 1.0542562007904053, 'big_chance_scored': 1.526009440422058, 'on_target': 1.6169474124908447, 'goal_threat': 1.275913953781128, 'xgnp': 0.1687324047088623, 'xgnp_fpl': 0.2042742818593979}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}"
"{'eval_step': 0, 'player_name': 'Walker', 'player_position': 'Defender', 'player_id': 'e9wu8dcamrtj3ftbx3nmhusid', 'season': 2023, 'gameweek': 1}","{'points': 2.50492983903254, 'mins': 60.0, 'xg': 0.0126405307856019, 'xa': 0.00729754601226994, 'g90': 0.0189607961784029, 'a90': 0.0109463190184049, 'cs90': 0.0109463190184049, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.0037499999161809683, 'npxg_fpl': 0.004999999888241291, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 2.0}","{'xg': 0.27134615182876587, 'prob_scoring': 0.2376474142074585, 'big_chance_missed': 1.0067287683486938, 'big_chance_scored': 1.6220555305480957, 'on_target': 1.7218399047851562, 'goal_threat': 1.3426765203475952, 'xgnp': 0.127678781747818, 'xgnp_fpl': 0.19615969061851501}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 2.0}"
