info,ffh,mean,predicted,actual
"{'eval_step': 0, 'player_name': 'Clyne', 'player_position': 'Defender', 'player_id': 'ezrn62nekq3wpw1qs1yu1ezmd', 'season': 2022, 'gameweek': 2}","{'points': 1.64147274514304, 'mins': 90.0, 'xg': 0.00304038315704263, 'xa': 0.00680814894765245, 'g90': 0.00304038315704263, 'a90': 0.00680814894765245, 'cs90': 0.00680814894765245, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.014000000432133675, 'npxg_fpl': 0.014000000432133675, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.10000000149011612, 'goal_threat': 0.800000011920929}","{'npxg': 2.4057416915893555, 'prob_scoring': 0.06203049421310425, 'big_chance_missed': 6.417803764343262, 'big_chance_scored': 2.0729575157165527, 'on_target': 0.000194437729078345, 'goal_threat': 0.8109257221221924}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}"
"{'eval_step': 0, 'player_name': 'Eze', 'player_position': 'Midfielder', 'player_id': '4wic6z72nwmhkheme209fcmp5', 'season': 2022, 'gameweek': 2}","{'points': 2.43346363598768, 'mins': 80.0, 'xg': 0.0291219327696828, 'xa': 0.0453876596510163, 'g90': 0.0327621743658931, 'a90': 0.0510611171073934, 'cs90': 0.0510611171073934, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.10000000149011612, 'npxg': 0.09600000083446503, 'npxg_fpl': 0.10000000149011612, 'big_chance_missed': 0.10000000149011612, 'big_chance_scored': 0.0, 'on_target': 0.20000000298023224, 'goal_threat': 20.100000381469727}","{'npxg': 0.5946019291877747, 'prob_scoring': 0.13762998580932617, 'big_chance_missed': 1.8729015588760376, 'big_chance_scored': 0.1173504963517189, 'on_target': 0.19164668023586273, 'goal_threat': 3.427945137023926}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 2.0}"
"{'eval_step': 0, 'player_name': 'Guehi', 'player_position': 'Defender', 'player_id': '9ipux4xiejibplsbbhqz8d5gp', 'season': 2022, 'gameweek': 2}","{'points': 1.79918010883818, 'mins': 86.0, 'xg': 0.0117100161899622, 'xa': 0.00975834682496852, 'g90': 0.0122546681057744, 'a90': 0.0102122234214787, 'cs90': 0.0102122234214787, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.05900000408291817, 'npxg_fpl': 0.05900000408291817, 'big_chance_missed': 0.10000000149011612, 'big_chance_scored': 0.0, 'on_target': 0.10000000149011612, 'goal_threat': 8.399999618530273}","{'npxg': 2.525524854660034, 'prob_scoring': 0.3863077163696289, 'big_chance_missed': 7.543817043304443, 'big_chance_scored': 1.3129451274871826, 'on_target': 0.13483160734176636, 'goal_threat': 0.48343491554260254}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 2.0}"
"{'eval_step': 0, 'player_name': 'Andersen', 'player_position': 'Defender', 'player_id': '5wkso3mls5ulkilr0xzfix1p1', 'season': 2022, 'gameweek': 2}","{'points': 1.65486220351646, 'mins': 90.0, 'xg': 0.0121914884835402, 'xa': 0.00680814894765245, 'g90': 0.0121914884835402, 'a90': 0.00680814894765245, 'cs90': 0.00680814894765245, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.035999998450279236, 'npxg_fpl': 0.03099999763071537, 'big_chance_missed': 0.10000000149011612, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 4.300000190734863}","{'npxg': 0.08287464827299118, 'prob_scoring': 0.7627857327461243, 'big_chance_missed': 0.2859492301940918, 'big_chance_scored': 0.0007448556134477258, 'on_target': 0.005985066760331392, 'goal_threat': 0.4584379494190216}","{'goals': 0.0, 'npxg': 0.30000001192092896, 'npxg_fpl': 0.25999999046325684, 'big_chance_missed': 1.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 7.0}"
"{'eval_step': 0, 'player_name': 'Saint-Maximin', 'player_position': 'Attacker', 'player_id': 'doctoq9o6be1yap6je75w0vrp', 'season': 2022, 'gameweek': 2}","{'points': 3.4826037779437, 'mins': 82.0, 'xg': 0.11032468022504, 'xa': 0.160657456377046, 'g90': 0.12108806366163, 'a90': 0.176331354560173, 'cs90': 0.176331354560173, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.17499998211860657, 'npxg_fpl': 0.16599999368190765, 'big_chance_missed': 0.10000000149011612, 'big_chance_scored': 0.0, 'on_target': 0.800000011920929, 'goal_threat': 22.299999237060547}","{'npxg': 0.9128907322883606, 'prob_scoring': 0.02774941921234131, 'big_chance_missed': 0.2942117154598236, 'big_chance_scored': 1.513495922088623, 'on_target': 3.019869089126587, 'goal_threat': 11.271663665771484}","{'goals': 0.0, 'npxg': 0.019999999552965164, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 8.0}"
"{'eval_step': 0, 'player_name': 'Almiron', 'player_position': 'Attacker', 'player_id': 'bijr1ghojrxc61se7ebt72f9x', 'season': 2022, 'gameweek': 2}","{'points': 2.9964397025321, 'mins': 80.0, 'xg': 0.0850681231516459, 'xa': 0.0849002818252683, 'g90': 0.0957016385456017, 'a90': 0.0955128170534269, 'cs90': 0.0955128170534269, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.10000000149011612, 'npxg': 0.07899999618530273, 'npxg_fpl': 0.07500000298023224, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.30000001192092896, 'goal_threat': 20.299999237060547}","{'npxg': 1.6020653247833252, 'prob_scoring': 0.17035812139511108, 'big_chance_missed': 0.18514148890972137, 'big_chance_scored': 0.7485406994819641, 'on_target': 10.586090087890625, 'goal_threat': 6.698997497558594}","{'goals': 0.0, 'npxg': 0.009999999776482582, 'npxg_fpl': 0.05999999865889549, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 6.0}"
"{'eval_step': 0, 'player_name': 'Wilson', 'player_position': 'Attacker', 'player_id': '66r7rq9kcoyow46ovmhzrtec5', 'season': 2022, 'gameweek': 2}","{'points': 4.00118872806105, 'mins': 85.0, 'xg': 0.317223659869794, 'xa': 0.111023445463812, 'g90': 0.335883875156252, 'a90': 0.117554236373448, 'cs90': 0.117554236373448, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.30000001192092896, 'npxg': 0.29899999499320984, 'npxg_fpl': 0.2679999768733978, 'big_chance_missed': 0.30000001192092896, 'big_chance_scored': 0.4000000059604645, 'on_target': 1.0, 'goal_threat': 32.900001525878906}","{'npxg': 0.5873249173164368, 'prob_scoring': 0.05504477024078369, 'big_chance_missed': 0.16214050352573395, 'big_chance_scored': 1.261470079421997, 'on_target': 1.2580279111862183, 'goal_threat': 12.95615005493164}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 2.0}"
"{'eval_step': 0, 'player_name': 'Joelinton', 'player_position': 'Midfielder', 'player_id': 'c589fk8pfqvbukvtdqu1yhjv9', 'season': 2022, 'gameweek': 2}","{'points': 2.94185118395011, 'mins': 84.0, 'xg': 0.112949953432257, 'xa': 0.0480013131858248, 'g90': 0.121017807248847, 'a90': 0.0514299784133837, 'cs90': 0.0514299784133837, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.06300000101327896, 'npxg_fpl': 0.05299999564886093, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.30000001192092896, 'goal_threat': 12.699999809265137}","{'npxg': 0.6840102076530457, 'prob_scoring': 0.04982870817184448, 'big_chance_missed': 0.9953734278678894, 'big_chance_scored': 0.5368193984031677, 'on_target': 1.9102469682693481, 'goal_threat': 5.444132328033447}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 2.0}"
"{'eval_step': 0, 'player_name': 'Willock', 'player_position': 'Midfielder', 'player_id': '5tbabvk43ljv3z3wd9mh0y8r9', 'season': 2022, 'gameweek': 2}","{'points': 3.12740073840976, 'mins': 81.0, 'xg': 0.112203872859147, 'xa': 0.0793491095520777, 'g90': 0.124670969843497, 'a90': 0.0881656772800863, 'cs90': 0.0881656772800863, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.20000000298023224, 'npxg': 0.22699999809265137, 'npxg_fpl': 0.21300001442432404, 'big_chance_missed': 0.10000000149011612, 'big_chance_scored': 0.10000000149011612, 'on_target': 0.800000011920929, 'goal_threat': 34.099998474121094}","{'npxg': 0.39375948905944824, 'prob_scoring': 0.24957340955734253, 'big_chance_missed': 0.5565077662467957, 'big_chance_scored': 0.6188879609107971, 'on_target': 0.3531913459300995, 'goal_threat': 8.079659461975098}","{'goals': 0.0, 'npxg': 0.18000000715255737, 'npxg_fpl': 0.09000000357627869, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 1.0, 'goal_threat': 27.0}"
"{'eval_step': 0, 'player_name': 'Schar', 'player_position': 'Defender', 'player_id': 'dxxc4dioaioidmvamkzqr4b85', 'season': 2022, 'gameweek': 2}","{'points': 0.954745488677312, 'mins': 41.0, 'xg': 0.0412077673328236, 'xa': 0.00334703034118846, 'g90': 0.0904560746330275, 'a90': 0.00734713977334053, 'cs90': 0.00734713977334053, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.30000001192092896, 'npxg': 0.08500000834465027, 'npxg_fpl': 0.0729999989271164, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.5, 'goal_threat': 10.800000190734863}","{'npxg': 0.535062313079834, 'prob_scoring': 0.022248268127441406, 'big_chance_missed': 1.382979393005371, 'big_chance_scored': 0.08471711724996567, 'on_target': 0.9221891164779663, 'goal_threat': 2.0140554904937744}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}"
"{'eval_step': 0, 'player_name': 'Mendy', 'player_position': 'Goalkeeper', 'player_id': '22s7hpp9k5ihtc2pwiaytdp05', 'season': 2022, 'gameweek': 2}","{'points': 3.74876742669254, 'mins': 90.0, 'xg': 0.0, 'xa': 0.0, 'g90': 0.0, 'a90': 0.0, 'cs90': 0.0, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}","{'npxg': 0.14773951470851898, 'prob_scoring': 0.3525847792625427, 'big_chance_missed': 0.49923720955848694, 'big_chance_scored': 0.0005756058963015676, 'on_target': 0.02518135868012905, 'goal_threat': 1.4796186685562134}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}"
"{'eval_step': 0, 'player_name': 'Jorginho', 'player_position': 'Midfielder', 'player_id': '9id859f7xnqwj0jazjzkbjzdh', 'season': 2022, 'gameweek': 2}","{'points': 3.00234618338948, 'mins': 76.0, 'xg': 0.0626148893971765, 'xa': 0.0616427058823529, 'g90': 0.0741492111282353, 'a90': 0.0729979411764706, 'cs90': 0.0729979411764706, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.004999999888241291, 'npxg_fpl': 0.007999999448657036, 'big_chance_missed': 0.10000000149011612, 'big_chance_scored': 0.10000000149011612, 'on_target': 0.20000000298023224, 'goal_threat': 5.699999809265137}","{'npxg': 0.2916545271873474, 'prob_scoring': 0.0528375506401062, 'big_chance_missed': 0.010245266370475292, 'big_chance_scored': 0.9502065181732178, 'on_target': 0.09109765291213989, 'goal_threat': 4.004490375518799}","{'goals': 0.0, 'npxg': 0.019999999552965164, 'npxg_fpl': 0.05000000074505806, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 8.0}"
"{'eval_step': 0, 'player_name': 'Kante', 'player_position': 'Midfielder', 'player_id': 'am70epdl0361z5af8ahskcdsl', 'season': 2022, 'gameweek': 2}","{'points': 2.62006390476197, 'mins': 85.0, 'xg': 0.01858220991, 'xa': 0.04825975, 'g90': 0.0196752810811765, 'a90': 0.0510985588235294, 'cs90': 0.0510985588235294, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.10099999606609344, 'npxg_fpl': 0.09399999678134918, 'big_chance_missed': 0.10000000149011612, 'big_chance_scored': 0.0, 'on_target': 0.4000000059604645, 'goal_threat': 11.100000381469727}","{'npxg': 0.0708836019039154, 'prob_scoring': 0.3090285062789917, 'big_chance_missed': 0.08399699628353119, 'big_chance_scored': 0.025717509910464287, 'on_target': 0.19357962906360626, 'goal_threat': 7.509688854217529}","{'goals': 0.0, 'npxg': 0.029999999329447746, 'npxg_fpl': 0.05000000074505806, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 14.0}"
"{'eval_step': 0, 'player_name': 'T.Silva', 'player_position': 'Defender', 'player_id': 'c6pqhaqusk8s1c2m21i5wtrkl', 'season': 2022, 'gameweek': 2}","{'points': 3.882252414165, 'mins': 85.0, 'xg': 0.05049679624, 'xa': 0.02068275, 'g90': 0.0534671960188235, 'a90': 0.0218993823529412, 'cs90': 0.0218993823529412, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.007999999448657036, 'npxg_fpl': 0.007999999448657036, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 4.199999809265137}","{'npxg': 0.7316334843635559, 'prob_scoring': 0.17258280515670776, 'big_chance_missed': 0.28946903347969055, 'big_chance_scored': 2.110234498977661, 'on_target': 0.3892613649368286, 'goal_threat': 1.69154953956604}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 2.0}"
"{'eval_step': 0, 'player_name': 'Loftus-Cheek', 'player_position': 'Midfielder', 'player_id': 'e6jaaazxqeczj6ziaj0qnqpxx', 'season': 2022, 'gameweek': 2}","{'points': 1.21315353104048, 'mins': 29.0, 'xg': 0.031944534952, 'xa': 0.0235215588235294, 'g90': 0.09913821192, 'a90': 0.0729979411764706, 'cs90': 0.0729979411764706, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.08699999749660492, 'npxg_fpl': 0.085999995470047, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.4000000059604645, 'goal_threat': 17.299999237060547}","{'npxg': 0.6924524307250977, 'prob_scoring': 0.16434669494628906, 'big_chance_missed': 0.14526499807834625, 'big_chance_scored': 2.196704864501953, 'on_target': 0.1594153791666031, 'goal_threat': 4.532960891723633}","{'goals': 0.0, 'npxg': 0.07000000029802322, 'npxg_fpl': 0.05999999865889549, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 34.0}"
"{'eval_step': 0, 'player_name': 'Havertz', 'player_position': 'Attacker', 'player_id': 'ed20ebhqi5c32vbbsze8r6yuh', 'season': 2022, 'gameweek': 2}","{'points': 3.35598807110485, 'mins': 80.0, 'xg': 0.204288858710588, 'xa': 0.0778644705882353, 'g90': 0.229824966049412, 'a90': 0.0875975294117647, 'cs90': 0.0875975294117647, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.5, 'npxg': 0.6100000143051147, 'npxg_fpl': 0.6029999852180481, 'big_chance_missed': 0.699999988079071, 'big_chance_scored': 0.4000000059604645, 'on_target': 1.5, 'goal_threat': 53.5}","{'npxg': 0.19292330741882324, 'prob_scoring': 0.07891583442687988, 'big_chance_missed': 0.12046536803245544, 'big_chance_scored': 0.18419598042964935, 'on_target': 0.3431421220302582, 'goal_threat': 30.66543960571289}","{'goals': 0.0, 'npxg': 0.49000000953674316, 'npxg_fpl': 0.3799999952316284, 'big_chance_missed': 1.0, 'big_chance_scored': 0.0, 'on_target': 1.0, 'goal_threat': 37.0}"
"{'eval_step': 0, 'player_name': 'James', 'player_position': 'Defender', 'player_id': 'dczrgxyolp7lcz413wkz7ap61', 'season': 2022, 'gameweek': 2}","{'points': 4.46180425549718, 'mins': 89.0, 'xg': 0.0919992565994118, 'xa': 0.108280279411765, 'g90': 0.0930329561117647, 'a90': 0.109496911764706, 'cs90': 0.109496911764706, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.20000000298023224, 'npxg': 0.12700000405311584, 'npxg_fpl': 0.132999986410141, 'big_chance_missed': 0.0, 'big_chance_scored': 0.10000000149011612, 'on_target': 0.4000000059604645, 'goal_threat': 23.600000381469727}","{'npxg': 0.15872356295585632, 'prob_scoring': 0.12444007396697998, 'big_chance_missed': 0.03537244722247124, 'big_chance_scored': 0.19934847950935364, 'on_target': 0.45984843373298645, 'goal_threat': 16.720661163330078}","{'goals': 1.0, 'npxg': 0.46000000834465027, 'npxg_fpl': 0.49000000953674316, 'big_chance_missed': 0.0, 'big_chance_scored': 1.0, 'on_target': 1.0, 'goal_threat': 25.0}"
"{'eval_step': 0, 'player_name': 'Alexander-Arnold', 'player_position': 'Defender', 'player_id': '19z8jmren3eytg7fbuzqv73kl', 'season': 2022, 'gameweek': 2}","{'points': 6.09384429111511, 'mins': 90.0, 'xg': 0.0721731163764706, 'xa': 0.288902576470588, 'g90': 0.0721731163764706, 'a90': 0.288902576470588, 'cs90': 0.288902576470588, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.0560000017285347, 'npxg_fpl': 0.0690000057220459, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.20000000298023224, 'goal_threat': 15.5}","{'npxg': 0.3788547217845917, 'prob_scoring': 0.049782514572143555, 'big_chance_missed': 0.3856498897075653, 'big_chance_scored': 0.33186855912208557, 'on_target': 1.3371502161026, 'goal_threat': 4.084094524383545}","{'goals': 0.0, 'npxg': 0.07999999821186066, 'npxg_fpl': 0.20999999344348907, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 40.0}"
"{'eval_step': 0, 'player_name': 'Salah', 'player_position': 'Attacker', 'player_id': '5ilkkfbsss0bxd6ttdlqg0uz9', 'season': 2022, 'gameweek': 2}","{'points': 6.29104994317264, 'mins': 90.0, 'xg': 0.513090624145806, 'xa': 0.280147952941176, 'g90': 0.513090624145806, 'a90': 0.280147952941176, 'cs90': 0.280147952941176, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.4000000059604645, 'npxg': 0.4690000116825104, 'npxg_fpl': 0.44600000977516174, 'big_chance_missed': 0.5, 'big_chance_scored': 0.5, 'on_target': 1.399999976158142, 'goal_threat': 50.400001525878906}","{'npxg': 0.13366848230361938, 'prob_scoring': 0.8792272806167603, 'big_chance_missed': 0.09223179519176483, 'big_chance_scored': 0.2490352839231491, 'on_target': 0.03132551163434982, 'goal_threat': 15.933916091918945}","{'goals': 0.0, 'npxg': 0.49000000953674316, 'npxg_fpl': 0.3400000035762787, 'big_chance_missed': 1.0, 'big_chance_scored': 0.0, 'on_target': 1.0, 'goal_threat': 38.0}"
"{'eval_step': 0, 'player_name': 'Virgil', 'player_position': 'Defender', 'player_id': 'dxze3b3fsfl814bjcs7q6wcet', 'season': 2022, 'gameweek': 2}","{'points': 4.95795188102589, 'mins': 90.0, 'xg': 0.0661317257712941, 'xa': 0.0350184941176471, 'g90': 0.0661317257712941, 'a90': 0.0350184941176471, 'cs90': 0.0350184941176471, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.061000000685453415, 'npxg_fpl': 0.06199999898672104, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.30000001192092896, 'goal_threat': 12.300000190734863}","{'npxg': 0.23172979056835175, 'prob_scoring': 0.5547822713851929, 'big_chance_missed': 0.23774977028369904, 'big_chance_scored': 0.5579636693000793, 'on_target': 0.04001287743449211, 'goal_threat': 0.6887462139129639}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.009999999776482582, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 2.0}"
"{'eval_step': 0, 'player_name': 'Fabinho', 'player_position': 'Midfielder', 'player_id': '7mms3tmwizhtvzakotl4hv0et', 'season': 2022, 'gameweek': 2}","{'points': 2.72233255196613, 'mins': 89.0, 'xg': 0.00794935185698562, 'xa': 0.00865734993464052, 'g90': 0.00803867041717647, 'a90': 0.00875462352941176, 'cs90': 0.00875462352941176, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.10000000149011612, 'npxg': 0.1289999932050705, 'npxg_fpl': 0.1289999932050705, 'big_chance_missed': 0.20000000298023224, 'big_chance_scored': 0.10000000149011612, 'on_target': 0.20000000298023224, 'goal_threat': 9.0}","{'npxg': 0.29233619570732117, 'prob_scoring': 0.06747019290924072, 'big_chance_missed': 0.01744445227086544, 'big_chance_scored': 0.6908748745918274, 'on_target': 0.7151233553886414, 'goal_threat': 1.1355106830596924}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 2.0}"
"{'eval_step': 0, 'player_name': 'A.Becker', 'player_position': 'Goalkeeper', 'player_id': '53d0pvr7ylvfhp6p749iniqc5', 'season': 2022, 'gameweek': 2}","{'points': 4.87859907633862, 'mins': 90.0, 'xg': 0.0, 'xa': 0.0, 'g90': 0.0, 'a90': 0.0, 'cs90': 0.0, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}","{'npxg': 0.7919057607650757, 'prob_scoring': 0.19490712881088257, 'big_chance_missed': 0.5637915134429932, 'big_chance_scored': 1.8139982223510742, 'on_target': 0.9383508563041687, 'goal_threat': 0.6399533748626709}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}"
"{'eval_step': 0, 'player_name': 'Elliott', 'player_position': 'Midfielder', 'player_id': 'dz2rfsmhib89jwilpuub10qcq', 'season': 2022, 'gameweek': 2}","{'points': 1.63090546606862, 'mins': 29.0, 'xg': 0.0736263838823529, 'xa': 0.0705233562091503, 'g90': 0.228495674117647, 'a90': 0.218865588235294, 'cs90': 0.218865588235294, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.25, 'npxg_fpl': 0.28999999165534973, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 1.0, 'goal_threat': 59.0}","{'npxg': 1.0670559406280518, 'prob_scoring': 0.23439788818359375, 'big_chance_missed': 3.644360303878784, 'big_chance_scored': 0.06419721990823746, 'on_target': 0.10368677973747253, 'goal_threat': 1.9564955234527588}","{'goals': 0.0, 'npxg': 0.25, 'npxg_fpl': 0.28999999165534973, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 1.0, 'goal_threat': 59.0}"
"{'eval_step': 0, 'player_name': 'Cucurella', 'player_position': 'Midfielder', 'player_id': '7c2wnewpcf1idj6ghj6gu0wyd', 'season': 2022, 'gameweek': 2}","{'points': 3.06358854861703, 'mins': 66.0, 'xg': 0.0240893205882353, 'xa': 0.0374722764705882, 'g90': 0.0328490735294118, 'a90': 0.0510985588235294, 'cs90': 0.0510985588235294, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.10000000149011612, 'npxg': 0.03399999812245369, 'npxg_fpl': 0.03599999472498894, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.10000000149011612, 'goal_threat': 10.600000381469727}","{'npxg': 1.2358207702636719, 'prob_scoring': 0.38521963357925415, 'big_chance_missed': 2.9396586418151855, 'big_chance_scored': 0.3639618456363678, 'on_target': 2.3782525062561035, 'goal_threat': 1.4680031538009644}","{'goals': 0.0, 'npxg': 0.05000000074505806, 'npxg_fpl': 0.07000000029802322, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 26.0}"
"{'eval_step': 0, 'player_name': 'March', 'player_position': 'Midfielder', 'player_id': '2wwo7wcxz4gfy0ubkzynvrsnp', 'season': 2022, 'gameweek': 2}","{'points': 3.25966122162789, 'mins': 74.0, 'xg': 0.0749129675982588, 'xa': 0.122423428366013, 'g90': 0.0911103659978823, 'a90': 0.148893358823529, 'cs90': 0.148893358823529, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.11999998986721039, 'npxg_fpl': 0.0729999914765358, 'big_chance_missed': 0.10000000149011612, 'big_chance_scored': 0.0, 'on_target': 0.5, 'goal_threat': 14.699999809265137}","{'npxg': 0.6879573464393616, 'prob_scoring': 0.08101433515548706, 'big_chance_missed': 2.3043553829193115, 'big_chance_scored': 0.09037431329488754, 'on_target': 0.02259119041264057, 'goal_threat': 3.415381908416748}","{'goals': 0.0, 'npxg': 0.6299999952316284, 'npxg_fpl': 0.28999999165534973, 'big_chance_missed': 1.0, 'big_chance_scored': 0.0, 'on_target': 2.0, 'goal_threat': 47.0}"
"{'eval_step': 0, 'player_name': 'Dunk', 'player_position': 'Defender', 'player_id': 'jagvvzc7329tf2c64mnc251', 'season': 2022, 'gameweek': 2}","{'points': 4.27462678348418, 'mins': 90.0, 'xg': 0.108325645211765, 'xa': 0.0343600058823529, 'g90': 0.108325645211765, 'a90': 0.0343600058823529, 'cs90': 0.0343600058823529, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.04100000113248825, 'npxg_fpl': 0.04699999839067459, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.20000000298023224, 'goal_threat': 7.900000095367432}","{'npxg': 3.382859468460083, 'prob_scoring': 0.17513346672058105, 'big_chance_missed': 11.503923416137695, 'big_chance_scored': 0.0377107672393322, 'on_target': 0.9091824889183044, 'goal_threat': 0.6381025910377502}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}"
