info,ffh,mean,predicted,actual
"{'eval_step': 0, 'player_name': 'Djenepo', 'player_position': 'Midfielder', 'player_id': 'e382powtgetwn8npxf9nqeaga', 'season': 2022, 'gameweek': 2}","{'points': 2.58141797248349, 'mins': 72.0, 'xg': 0.0743605164762353, 'xa': 0.0550329458823529, 'g90': 0.0929506455952941, 'a90': 0.0687911823529412, 'cs90': 0.0687911823529412, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.01799999736249447, 'npxg_fpl': 0.01799999736249447, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 10.800000190734863}","{'npxg': 0.41312241554260254, 'prob_scoring': 0.01637279987335205, 'big_chance_missed': 0.3939821720123291, 'big_chance_scored': 1.0474424362182617, 'on_target': 0.0005829856963828206, 'goal_threat': 2.3721814155578613}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}"
"{'eval_step': 0, 'player_name': 'Salisu', 'player_position': 'Defender', 'player_id': '2r1u01vlym0nwcwx86bwbuusq', 'season': 2022, 'gameweek': 2}","{'points': 3.41795802092793, 'mins': 90.0, 'xg': 0.0759351466402941, 'xa': 0.0171977955882353, 'g90': 0.0759351466402941, 'a90': 0.0171977955882353, 'cs90': 0.0171977955882353, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.07000000029802322, 'npxg_fpl': 0.07699999958276749, 'big_chance_missed': 0.10000000149011612, 'big_chance_scored': 0.0, 'on_target': 0.20000000298023224, 'goal_threat': 7.699999809265137}","{'npxg': 0.19372183084487915, 'prob_scoring': 0.00445556640625, 'big_chance_missed': 0.22561022639274597, 'big_chance_scored': 0.4039170444011688, 'on_target': 0.10611961781978607, 'goal_threat': 1.0632351636886597}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}"
"{'eval_step': 0, 'player_name': 'Walker-Peters', 'player_position': 'Midfielder', 'player_id': '2uiza5b6fbum38chxtvmnkzqh', 'season': 2022, 'gameweek': 2}","{'points': 3.75836235700744, 'mins': 90.0, 'xg': 0.0859587098209412, 'xa': 0.120384569117647, 'g90': 0.0859587098209412, 'a90': 0.120384569117647, 'cs90': 0.120384569117647, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.10000000149011612, 'npxg': 0.06700000166893005, 'npxg_fpl': 0.057999998331069946, 'big_chance_missed': 0.0, 'big_chance_scored': 0.10000000149011612, 'on_target': 0.10000000149011612, 'goal_threat': 12.899999618530273}","{'npxg': 0.3822609782218933, 'prob_scoring': 0.014954149723052979, 'big_chance_missed': 0.5865764021873474, 'big_chance_scored': 0.6582863330841064, 'on_target': 0.21900446712970734, 'goal_threat': 1.159437894821167}","{'goals': 1.0, 'npxg': 0.49000000953674316, 'npxg_fpl': 0.4099999964237213, 'big_chance_missed': 0.0, 'big_chance_scored': 1.0, 'on_target': 1.0, 'goal_threat': 37.0}"
"{'eval_step': 0, 'player_name': 'Ederson M.', 'player_position': 'Goalkeeper', 'player_id': '23637o19ff0sw18pqv8g96ndh', 'season': 2022, 'gameweek': 2}","{'points': 4.69127828810226, 'mins': 90.0, 'xg': 0.0, 'xa': 0.0160294117647059, 'g90': 0.0, 'a90': 0.0160294117647059, 'cs90': 0.0160294117647059, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}","{'npxg': 0.21059899032115936, 'prob_scoring': 0.052416205406188965, 'big_chance_missed': 0.5552482008934021, 'big_chance_scored': 0.1735088974237442, 'on_target': 0.022161340340971947, 'goal_threat': 0.7172190546989441}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}"
"{'eval_step': 0, 'player_name': 'Sterling', 'player_position': 'Attacker', 'player_id': 'e9l5r0txzrjbenli05rn3k4wl', 'season': 2022, 'gameweek': 2}","{'points': 4.31146539956264, 'mins': 85.0, 'xg': 0.300857868808037, 'xa': 0.110308, 'g90': 0.318555390502627, 'a90': 0.116796705882353, 'cs90': 0.116796705882353, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.6000000238418579, 'npxg': 0.47699999809265137, 'npxg_fpl': 0.4729999899864197, 'big_chance_missed': 0.6000000238418579, 'big_chance_scored': 0.5, 'on_target': 0.8999999761581421, 'goal_threat': 48.70000076293945}","{'npxg': 0.8928979635238647, 'prob_scoring': 0.10704821348190308, 'big_chance_missed': 1.3349783420562744, 'big_chance_scored': 0.21594978868961334, 'on_target': 2.7124412059783936, 'goal_threat': 55.11684036254883}","{'goals': 0.0, 'npxg': 0.07000000029802322, 'npxg_fpl': 0.1899999976158142, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 36.0}"
"{'eval_step': 0, 'player_name': 'Walker', 'player_position': 'Defender', 'player_id': 'e9wu8dcamrtj3ftbx3nmhusid', 'season': 2022, 'gameweek': 2}","{'points': 5.16284395112535, 'mins': 85.0, 'xg': 0.041662525, 'xa': 0.0908333333333333, 'g90': 0.0441132617647059, 'a90': 0.0961764705882353, 'cs90': 0.0961764705882353, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.021000001579523087, 'npxg_fpl': 0.021000001579523087, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.10000000149011612, 'goal_threat': 4.900000095367432}","{'npxg': 0.5718594193458557, 'prob_scoring': 0.6031521558761597, 'big_chance_missed': 0.1880393624305725, 'big_chance_scored': 1.5562735795974731, 'on_target': 0.5838742852210999, 'goal_threat': 2.3907761573791504}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}"
"{'eval_step': 0, 'player_name': 'Cancelo', 'player_position': 'Defender', 'player_id': '29pq64smaxdwlraopnxoleqxh', 'season': 2022, 'gameweek': 2}","{'points': 6.36399226463441, 'mins': 84.0, 'xg': 0.13150828627451, 'xa': 0.329137254901961, 'g90': 0.140901735294118, 'a90': 0.352647058823529, 'cs90': 0.352647058823529, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.1459999978542328, 'npxg_fpl': 0.14900000393390656, 'big_chance_missed': 0.20000000298023224, 'big_chance_scored': 0.0, 'on_target': 0.30000001192092896, 'goal_threat': 25.100000381469727}","{'npxg': 0.4291624426841736, 'prob_scoring': 0.7960783243179321, 'big_chance_missed': 0.7695775032043457, 'big_chance_scored': 0.13580434024333954, 'on_target': 1.3289239406585693, 'goal_threat': 3.192180633544922}","{'goals': 0.0, 'npxg': 0.019999999552965164, 'npxg_fpl': 0.03999999910593033, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 12.0}"
"{'eval_step': 0, 'player_name': 'Mahrez', 'player_position': 'Midfielder', 'player_id': 'exiribcpg9vnuq9ekhlk74dlh', 'season': 2022, 'gameweek': 2}","{'points': 5.21462916260612, 'mins': 60.0, 'xg': 0.424949306697162, 'xa': 0.320588235294118, 'g90': 0.637423960045744, 'a90': 0.480882352941176, 'cs90': 0.480882352941176, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.5, 'npxg': 0.36400002241134644, 'npxg_fpl': 0.35499998927116394, 'big_chance_missed': 0.20000000298023224, 'big_chance_scored': 0.5, 'on_target': 1.600000023841858, 'goal_threat': 51.70000076293945}","{'npxg': 0.48223572969436646, 'prob_scoring': 0.29144835472106934, 'big_chance_missed': 1.3003672361373901, 'big_chance_scored': 0.122716523706913, 'on_target': 0.14224523305892944, 'goal_threat': 29.592721939086914}","{'goals': 0.0, 'npxg': 0.18000000715255737, 'npxg_fpl': 0.09000000357627869, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 1.0, 'goal_threat': 25.0}"
"{'eval_step': 0, 'player_name': 'Zinchenko', 'player_position': 'Defender', 'player_id': '3l7amac6wdv9yztupg7ur3kl', 'season': 2022, 'gameweek': 2}","{'points': 4.47843225686685, 'mins': 79.0, 'xg': 0.0505906327402647, 'xa': 0.164327708954248, 'g90': 0.0576348980585294, 'a90': 0.187208782352941, 'cs90': 0.187208782352941, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.0729999989271164, 'npxg_fpl': 0.06499999761581421, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.4000000059604645, 'goal_threat': 11.5}","{'npxg': 1.7530105113983154, 'prob_scoring': 0.1040545105934143, 'big_chance_missed': 0.6082409620285034, 'big_chance_scored': 5.44660758972168, 'on_target': 0.2684825360774994, 'goal_threat': 2.451827049255371}","{'goals': 0.0, 'npxg': 0.019999999552965164, 'npxg_fpl': 0.07999999821186066, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 12.0}"
"{'eval_step': 0, 'player_name': 'Ake', 'player_position': 'Defender', 'player_id': '7jn9kl5wq29d41ekc2fz2rs2d', 'season': 2022, 'gameweek': 2}","{'points': 4.65098937469576, 'mins': 80.0, 'xg': 0.0651748758169935, 'xa': 0.0142483660130719, 'g90': 0.0733217352941177, 'a90': 0.0160294117647059, 'cs90': 0.0160294117647059, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.03999999910593033, 'npxg_fpl': 0.04200000315904617, 'big_chance_missed': 0.10000000149011612, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 5.5}","{'npxg': 1.4110890626907349, 'prob_scoring': 0.009185791015625, 'big_chance_missed': 3.942126512527466, 'big_chance_scored': 0.8482629060745239, 'on_target': 0.41265997290611267, 'goal_threat': 1.519666075706482}","{'goals': 0.0, 'npxg': 0.07999999821186066, 'npxg_fpl': 0.07000000029802322, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 38.0}"
"{'eval_step': 0, 'player_name': 'De Bruyne', 'player_position': 'Midfielder', 'player_id': 'c2jqa9vozhqu7x79h5rr2n1ed', 'season': 2022, 'gameweek': 2}","{'points': 8.30223910425534, 'mins': 85.0, 'xg': 0.511449744444444, 'xa': 0.832638888888889, 'g90': 0.541535023529412, 'a90': 0.881617647058824, 'cs90': 0.881617647058824, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.699999988079071, 'npxg': 0.296999990940094, 'npxg_fpl': 0.29500001668930054, 'big_chance_missed': 0.0, 'big_chance_scored': 0.30000001192092896, 'on_target': 1.2000000476837158, 'goal_threat': 30.799999237060547}","{'npxg': 1.138275146484375, 'prob_scoring': 0.3270646333694458, 'big_chance_missed': 3.3892781734466553, 'big_chance_scored': 0.06764306873083115, 'on_target': 1.0250540971755981, 'goal_threat': 15.063824653625488}","{'goals': 1.0, 'npxg': 0.3400000035762787, 'npxg_fpl': 0.20000000298023224, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 2.0, 'goal_threat': 45.0}"
"{'eval_step': 0, 'player_name': 'G.Jesus', 'player_position': 'Attacker', 'player_id': 'd66tmyj9pt69gub8pcjgo3bh1', 'season': 2022, 'gameweek': 2}","{'points': 5.39898098179107, 'mins': 82.0, 'xg': 0.515071688783648, 'xa': 0.26803543124183, 'g90': 0.565322585250346, 'a90': 0.294185229411765, 'cs90': 0.294185229411765, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.699999988079071, 'npxg': 0.5779999494552612, 'npxg_fpl': 0.6319999694824219, 'big_chance_missed': 0.4000000059604645, 'big_chance_scored': 0.6000000238418579, 'on_target': 1.600000023841858, 'goal_threat': 68.19999694824219}","{'npxg': 0.4458475410938263, 'prob_scoring': 0.3290618062019348, 'big_chance_missed': 0.038161203265190125, 'big_chance_scored': 0.8040275573730469, 'on_target': 1.2254705429077148, 'goal_threat': 26.046436309814453}","{'goals': 2.0, 'npxg': 1.440000057220459, 'npxg_fpl': 1.909999966621399, 'big_chance_missed': 2.0, 'big_chance_scored': 1.0, 'on_target': 3.0, 'goal_threat': 105.0}"
"{'eval_step': 0, 'player_name': 'Rodrigo', 'player_position': 'Midfielder', 'player_id': 'dqfk7czrayirrvonirtk2mk15', 'season': 2022, 'gameweek': 2}","{'points': 3.93213769996095, 'mins': 88.0, 'xg': 0.146311192679739, 'xa': 0.125385620915033, 'g90': 0.149636447058824, 'a90': 0.128235294117647, 'cs90': 0.128235294117647, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.4000000059604645, 'npxg': 0.15000000596046448, 'npxg_fpl': 0.16600000858306885, 'big_chance_missed': 0.0, 'big_chance_scored': 0.20000000298023224, 'on_target': 0.5, 'goal_threat': 15.600000381469727}","{'npxg': 0.5538043975830078, 'prob_scoring': 0.04549598693847656, 'big_chance_missed': 0.7222444415092468, 'big_chance_scored': 0.8805102705955505, 'on_target': 0.756305992603302, 'goal_threat': 2.6133460998535156}","{'goals': 0.0, 'npxg': 0.009999999776482582, 'npxg_fpl': 0.14000000059604645, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 7.0}"
"{'eval_step': 0, 'player_name': 'Mitchell', 'player_position': 'Defender', 'player_id': '6dqnwhx0eglxhelidxg0dphm2', 'season': 2022, 'gameweek': 2}","{'points': 1.84874298455247, 'mins': 87.0, 'xg': 0.00904850652185645, 'xa': 0.0197436319481921, 'g90': 0.00936052398812736, 'a90': 0.0204244468429574, 'cs90': 0.0204244468429574, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.009999999776482582, 'npxg_fpl': 0.009999999776482582, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 5.0}","{'npxg': 0.45430788397789, 'prob_scoring': 0.0418739914894104, 'big_chance_missed': 0.2455635666847229, 'big_chance_scored': 1.3281453847885132, 'on_target': 0.051710549741983414, 'goal_threat': 1.091586709022522}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}"
"{'eval_step': 0, 'player_name': 'Ward', 'player_position': 'Defender', 'player_id': '1rz6bw398na1i3t29rop7ikt1', 'season': 2022, 'gameweek': 2}","{'points': -0.064989779630834, 'mins': 13.0, 'xg': 0.000437750361036157, 'xa': 0.00147509893865803, 'g90': 0.00303057942255801, 'a90': 0.0102122234214787, 'cs90': 0.0102122234214787, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.0009999999310821295, 'npxg_fpl': 0.0009999999310821295, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 1.2999999523162842}","{'npxg': 1.3623098134994507, 'prob_scoring': 0.25074857473373413, 'big_chance_missed': 4.414765357971191, 'big_chance_scored': 0.01288894098252058, 'on_target': 0.8563393950462341, 'goal_threat': 0.7703589797019958}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}"
"{'eval_step': 0, 'player_name': 'Schlupp', 'player_position': 'Midfielder', 'player_id': '6ebb2xcovp1tx5nv5yyncb7x1', 'season': 2022, 'gameweek': 2}","{'points': 2.42132438811301, 'mins': 79.0, 'xg': 0.0406511283059003, 'xa': 0.0597604185405049, 'g90': 0.0463114119940637, 'a90': 0.0680814894765245, 'cs90': 0.0680814894765245, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.0560000017285347, 'npxg_fpl': 0.0729999989271164, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.20000000298023224, 'goal_threat': 15.100000381469727}","{'npxg': 0.5132015347480774, 'prob_scoring': 0.08612799644470215, 'big_chance_missed': 1.7434501647949219, 'big_chance_scored': 0.03070092387497425, 'on_target': 0.057841382920742035, 'goal_threat': 1.7528623342514038}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}"
"{'eval_step': 0, 'player_name': 'Zaha', 'player_position': 'Attacker', 'player_id': '9ikkppq7uewf36gahgz0kzaol', 'season': 2022, 'gameweek': 2}","{'points': 2.69414751058162, 'mins': 90.0, 'xg': 0.112144909910509, 'xa': 0.0544651915812196, 'g90': 0.112144909910509, 'a90': 0.0544651915812196, 'cs90': 0.0544651915812196, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.30000001192092896, 'npxg': 0.3630000054836273, 'npxg_fpl': 0.2970000207424164, 'big_chance_missed': 0.30000001192092896, 'big_chance_scored': 0.4000000059604645, 'on_target': 1.7000000476837158, 'goal_threat': 44.099998474121094}","{'npxg': 0.5550748109817505, 'prob_scoring': 0.6720821857452393, 'big_chance_missed': 1.5124478340148926, 'big_chance_scored': 0.0892317071557045, 'on_target': 0.600625216960907, 'goal_threat': 12.734821319580078}","{'goals': 1.0, 'npxg': 1.3300000429153442, 'npxg_fpl': 0.6800000071525574, 'big_chance_missed': 2.0, 'big_chance_scored': 1.0, 'on_target': 3.0, 'goal_threat': 50.0}"
"{'eval_step': 0, 'player_name': 'Guaita', 'player_position': 'Goalkeeper', 'player_id': '8k88isvd2hwr5e4gn9oxzr2t', 'season': 2022, 'gameweek': 2}","{'points': 3.18265249440329, 'mins': 90.0, 'xg': 0.0, 'xa': 0.0, 'g90': 0.0, 'a90': 0.0, 'cs90': 0.0, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}","{'npxg': 0.8408709168434143, 'prob_scoring': 0.1253414750099182, 'big_chance_missed': 2.1737732887268066, 'big_chance_scored': 0.31929969787597656, 'on_target': 1.0695699453353882, 'goal_threat': 0.599349319934845}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}"
"{'eval_step': 0, 'player_name': 'Clyne', 'player_position': 'Defender', 'player_id': 'ezrn62nekq3wpw1qs1yu1ezmd', 'season': 2022, 'gameweek': 2}","{'points': 1.64147274514304, 'mins': 90.0, 'xg': 0.00304038315704263, 'xa': 0.00680814894765245, 'g90': 0.00304038315704263, 'a90': 0.00680814894765245, 'cs90': 0.00680814894765245, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.014000000432133675, 'npxg_fpl': 0.014000000432133675, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.10000000149011612, 'goal_threat': 0.800000011920929}","{'npxg': 0.06568746268749237, 'prob_scoring': 0.1876874566078186, 'big_chance_missed': 0.140541672706604, 'big_chance_scored': 0.07890693843364716, 'on_target': 0.008471895009279251, 'goal_threat': 1.199845314025879}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 0.0}"
"{'eval_step': 0, 'player_name': 'Eze', 'player_position': 'Midfielder', 'player_id': '4wic6z72nwmhkheme209fcmp5', 'season': 2022, 'gameweek': 2}","{'points': 2.43346363598768, 'mins': 80.0, 'xg': 0.0291219327696828, 'xa': 0.0453876596510163, 'g90': 0.0327621743658931, 'a90': 0.0510611171073934, 'cs90': 0.0510611171073934, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.10000000149011612, 'npxg': 0.09600000083446503, 'npxg_fpl': 0.10000000149011612, 'big_chance_missed': 0.10000000149011612, 'big_chance_scored': 0.0, 'on_target': 0.20000000298023224, 'goal_threat': 20.100000381469727}","{'npxg': 2.0549471378326416, 'prob_scoring': 0.6071677803993225, 'big_chance_missed': 4.01681661605835, 'big_chance_scored': 2.937199115753174, 'on_target': 0.6171914935112, 'goal_threat': 4.253314018249512}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 2.0}"
"{'eval_step': 0, 'player_name': 'Guehi', 'player_position': 'Defender', 'player_id': '9ipux4xiejibplsbbhqz8d5gp', 'season': 2022, 'gameweek': 2}","{'points': 1.79918010883818, 'mins': 86.0, 'xg': 0.0117100161899622, 'xa': 0.00975834682496852, 'g90': 0.0122546681057744, 'a90': 0.0102122234214787, 'cs90': 0.0102122234214787, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.05900000408291817, 'npxg_fpl': 0.05900000408291817, 'big_chance_missed': 0.10000000149011612, 'big_chance_scored': 0.0, 'on_target': 0.10000000149011612, 'goal_threat': 8.399999618530273}","{'npxg': 0.3382744789123535, 'prob_scoring': 0.17266958951950073, 'big_chance_missed': 1.0639498233795166, 'big_chance_scored': 0.002219348680227995, 'on_target': 0.2747533619403839, 'goal_threat': 0.9846289157867432}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 2.0}"
"{'eval_step': 0, 'player_name': 'Andersen', 'player_position': 'Defender', 'player_id': '5wkso3mls5ulkilr0xzfix1p1', 'season': 2022, 'gameweek': 2}","{'points': 1.65486220351646, 'mins': 90.0, 'xg': 0.0121914884835402, 'xa': 0.00680814894765245, 'g90': 0.0121914884835402, 'a90': 0.00680814894765245, 'cs90': 0.00680814894765245, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.035999998450279236, 'npxg_fpl': 0.03099999763071537, 'big_chance_missed': 0.10000000149011612, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 4.300000190734863}","{'npxg': 0.46889954805374146, 'prob_scoring': 0.24202710390090942, 'big_chance_missed': 1.42950439453125, 'big_chance_scored': 0.00013452264829538763, 'on_target': 0.49827662110328674, 'goal_threat': 0.8704835772514343}","{'goals': 0.0, 'npxg': 0.30000001192092896, 'npxg_fpl': 0.25999999046325684, 'big_chance_missed': 1.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 7.0}"
"{'eval_step': 0, 'player_name': 'Saint-Maximin', 'player_position': 'Attacker', 'player_id': 'doctoq9o6be1yap6je75w0vrp', 'season': 2022, 'gameweek': 2}","{'points': 3.4826037779437, 'mins': 82.0, 'xg': 0.11032468022504, 'xa': 0.160657456377046, 'g90': 0.12108806366163, 'a90': 0.176331354560173, 'cs90': 0.176331354560173, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.17499998211860657, 'npxg_fpl': 0.16599999368190765, 'big_chance_missed': 0.10000000149011612, 'big_chance_scored': 0.0, 'on_target': 0.800000011920929, 'goal_threat': 22.299999237060547}","{'npxg': 1.9285106658935547, 'prob_scoring': 0.027521729469299316, 'big_chance_missed': 0.1181914284825325, 'big_chance_scored': 1.4945087432861328, 'on_target': 11.615191459655762, 'goal_threat': 9.346223831176758}","{'goals': 0.0, 'npxg': 0.019999999552965164, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 8.0}"
"{'eval_step': 0, 'player_name': 'Almiron', 'player_position': 'Attacker', 'player_id': 'bijr1ghojrxc61se7ebt72f9x', 'season': 2022, 'gameweek': 2}","{'points': 2.9964397025321, 'mins': 80.0, 'xg': 0.0850681231516459, 'xa': 0.0849002818252683, 'g90': 0.0957016385456017, 'a90': 0.0955128170534269, 'cs90': 0.0955128170534269, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.10000000149011612, 'npxg': 0.07899999618530273, 'npxg_fpl': 0.07500000298023224, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.30000001192092896, 'goal_threat': 20.299999237060547}","{'npxg': 0.7352275848388672, 'prob_scoring': 0.3041537404060364, 'big_chance_missed': 0.45598939061164856, 'big_chance_scored': 0.6768932342529297, 'on_target': 3.2142817974090576, 'goal_threat': 6.025074481964111}","{'goals': 0.0, 'npxg': 0.009999999776482582, 'npxg_fpl': 0.05999999865889549, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 6.0}"
"{'eval_step': 0, 'player_name': 'Wilson', 'player_position': 'Attacker', 'player_id': '66r7rq9kcoyow46ovmhzrtec5', 'season': 2022, 'gameweek': 2}","{'points': 4.00118872806105, 'mins': 85.0, 'xg': 0.317223659869794, 'xa': 0.111023445463812, 'g90': 0.335883875156252, 'a90': 0.117554236373448, 'cs90': 0.117554236373448, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.30000001192092896, 'npxg': 0.29899999499320984, 'npxg_fpl': 0.2679999768733978, 'big_chance_missed': 0.30000001192092896, 'big_chance_scored': 0.4000000059604645, 'on_target': 1.0, 'goal_threat': 32.900001525878906}","{'npxg': 2.87308406829834, 'prob_scoring': 0.0005689859390258789, 'big_chance_missed': 0.4336390197277069, 'big_chance_scored': 1.447679042816162, 'on_target': 18.424560546875, 'goal_threat': 17.529748916625977}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 2.0}"
"{'eval_step': 0, 'player_name': 'Joelinton', 'player_position': 'Midfielder', 'player_id': 'c589fk8pfqvbukvtdqu1yhjv9', 'season': 2022, 'gameweek': 2}","{'points': 2.94185118395011, 'mins': 84.0, 'xg': 0.112949953432257, 'xa': 0.0480013131858248, 'g90': 0.121017807248847, 'a90': 0.0514299784133837, 'cs90': 0.0514299784133837, 'bon90': 0.0, 'gw_fitness': 1.0}","{'goals': 0.0, 'npxg': 0.06300000101327896, 'npxg_fpl': 0.05299999564886093, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.30000001192092896, 'goal_threat': 12.699999809265137}","{'npxg': 0.9502210021018982, 'prob_scoring': 0.3774504065513611, 'big_chance_missed': 0.9026458263397217, 'big_chance_scored': 0.4117361307144165, 'on_target': 4.5463433265686035, 'goal_threat': 4.597289562225342}","{'goals': 0.0, 'npxg': 0.0, 'npxg_fpl': 0.0, 'big_chance_missed': 0.0, 'big_chance_scored': 0.0, 'on_target': 0.0, 'goal_threat': 2.0}"
